"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"hardness_1_hld";"hardness_2_hld";"hardness_3_hld";"hardness_4_hld";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"site_type_size";"site_type_persistence";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"__version__";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"site_type";"What_is_site_type";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"_tags";"_index"
"2022-07-16T15:52:26.778-05:00";"2022-07-16T15:57:06.343-05:00";"2022-07-16";"Brendan Barrett";"T27";"7.2681615 -81.8194378 41.1033935546875 3.532";"7.2681615";"-81.8194378";"41.1033935546875";"3.532";"1658004822661.jpg";"1658004834718.jpg";"1658004849008.jpg";"1658004872946.jpg";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"280.0";"81";"71";"81";"80";"63";"48";"61";"61";"36";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"stream_bank beach";"1";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416613";"1086fce7-6147-407e-a145-ac20805f62df";"2022-07-23T13:04:56";"";"";"submitted_via_web";"mkcarlson";"";"177"
"2022-07-16T15:57:08.920-05:00";"2022-07-16T16:03:10.056-05:00";"2022-07-16";"Brendan Barrett";"T28";"7.268226 -81.8194201 30.335205078125 3.9";"7.268226";"-81.8194201";"30.335205078125";"3.9";"1658005141751.jpg";"1658005160992.jpg";"1658005173183.jpg";"1658005195998.jpg";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"815.0";"135";"121";"138";"93";"96";"66";"92";"72";"66";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"stream_bank beach";"1";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416624";"b905d7e3-4f40-46cb-b39d-6e6db4c202e8";"2022-07-23T13:04:59";"";"";"submitted_via_web";"mkcarlson";"";"178"
"2022-07-16T16:03:19.784-05:00";"2022-07-16T16:11:54.731-05:00";"2022-07-16";"Brendan Barrett";"T28";"7.2682622 -81.819382 31.43145751953125 3.734";"7.2682622";"-81.819382";"31.43145751953125";"3.734";"1658005527497.jpg";"1658005538985.jpg";"1658005551111.jpg";"1658005574451.jpg";"1658005586160.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"840.0";"100";"100";"97";"88";"90";"90";"80";"70";"72";"";"";"";"";"";"";"";"";"";"almendra coconuts";"1";"0";"0";"1";"0";"0";"0";"0";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416651";"5675e378-9c0e-4db7-b673-954139420c38";"2022-07-23T13:05:09";"";"";"submitted_via_web";"mkcarlson";"";"179"
"2022-07-16T16:11:58.465-05:00";"2022-07-16T16:18:33.920-05:00";"2022-07-16";"Brendan Barrett";"T29";"7.268292 -81.8193576 34.1573486328125 3.9";"7.268292";"-81.8193576";"34.1573486328125";"3.9";"1658005996151.jpg";"1658006008996.jpg";"1658006042528.jpg";"1658006062942.jpg";"1658006075648.jpg";"1658006092496.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"335.0";"92";"46";"90";"61";"82";"45";"82";"51";"33";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"2";"3";"forest";"0";"0";"0";"0";"1";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416683";"7ea22ab1-9147-4da1-91a0-3fa643b4fe22";"2022-07-23T13:05:15";"";"";"submitted_via_web";"mkcarlson";"";"180"
"2022-07-16T16:18:45.109-05:00";"2022-07-16T16:25:17.410-05:00";"2022-07-16";"Brendan Barrett";"T30";"7.268319 -81.8194226 33.9444580078125 3.9";"7.268319";"-81.8194226";"33.9444580078125";"3.9";"1658006420281.jpg";"1658006436619.jpg";"1658006450313.jpg";"1658006468740.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"310.0";"80";"76";"81";"67";"73";"70";"65";"55";"44";"";"";"";"";"";"";"";"";"";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"2";"3";"forest";"0";"0";"0";"0";"1";"0";"";"yes";"Don't know add later ";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416730";"da17ffbb-d8aa-4bec-8a89-4e08d5261b9c";"2022-07-23T13:05:22";"";"";"submitted_via_web";"mkcarlson";"";"181"
"2022-07-16T16:27:31.842-05:00";"2022-07-16T16:31:35.021-05:00";"2022-07-16";"Brendan Barrett";"T31";"7.2682619 -81.8193392 35.58111572265625 3.863";"7.2682619";"-81.8193392";"35.58111572265625";"3.863";"1658006893772.jpg";"1658006904356.jpg";"1658006918506.jpg";"1658006933134.jpg";"1658006950932.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"300.0";"122";"112";"120";"93";"56";"56";"51";"51";"26";"";"";"";"";"";"";"";"";"";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"1";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416771";"897bba20-93c7-4b2c-b324-27590fcbda38";"2022-07-23T13:05:29";"";"";"submitted_via_web";"mkcarlson";"";"182"
"2022-07-16T16:33:52.760-05:00";"2022-07-16T16:40:26.528-05:00";"2022-07-16";"Brendan Barrett";"T32";"7.2683087 -81.8195102 46.175048828125 3.927";"7.2683087";"-81.8195102";"46.175048828125";"3.927";"1658007301583.jpg";"1658007311562.jpg";"1658007324013.jpg";"1658007338342.jpg";"1658007352516.jpg";"1658007380858.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"690.0";"115";"93";"113";"97";"83";"67";"80";"75";"53";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"3";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"yes";"Don't know add later";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416792";"416c805c-e733-4563-914e-b659e2bfc9c2";"2022-07-23T13:05:36";"";"";"submitted_via_web";"mkcarlson";"";"183"
"2022-07-16T16:42:50.444-05:00";"2022-07-16T16:49:07.333-05:00";"2022-07-16";"Brendan Barrett";"T33";"7.2683645 -81.8194352 50.3035888671875 3.9";"7.2683645";"-81.8194352";"50.3035888671875";"3.9";"1658007830585.jpg";"1658007848462.jpg";"1658007862814.jpg";"1658007872842.jpg";"1658007892568.jpg";"1658007905619.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"85.0";"62";"62";"52";"34";"58";"36";"51";"45";"28";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416814";"2275d8ed-a4e0-42b5-b5ec-dfb919fea714";"2022-07-23T13:05:42";"";"";"submitted_via_web";"mkcarlson";"";"184"
"2022-07-16T16:51:10.718-05:00";"2022-07-16T16:57:40.483-05:00";"2022-07-16";"Brendan Barrett";"T34";"7.2683817 -81.8193565 34.0592041015625 3.878";"7.2683817";"-81.8193565";"34.0592041015625";"3.878";"1658008316729.jpg";"1658008332981.jpg";"1658008345672.jpg";"1658008368488.jpg";"1658008381489.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1560.0";"181";"110";"149";"180";"101";"67";"86";"79";"73";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416846";"76d2cf2c-3fee-4017-8698-69707d73d280";"2022-07-23T13:05:49";"";"";"submitted_via_web";"mkcarlson";"";"185"
"2022-07-16T16:58:40.798-05:00";"2022-07-16T17:03:29.634-05:00";"2022-07-16";"Brendan Barrett";"T35";"7.2683962 -81.8193651 33.5950927734375 3.643";"7.2683962";"-81.8193651";"33.5950927734375";"3.643";"1658008769357.jpg";"1658008790249.jpg";"1658008801496.jpg";"1658008814464.jpg";"1658008827500.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"290.0";"92";"60";"92";"48";"83";"83";"71";"38";"38";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416874";"3ee8c15d-68f0-4539-a53c-d6e01fa6a8e1";"2022-07-23T13:05:55";"";"";"submitted_via_web";"mkcarlson";"";"186"
"2022-07-16T17:03:39.534-05:00";"2022-07-16T17:14:44.761-05:00";"2022-07-16";"Brendan Barrett";" T36";"7.2682289 -81.819182 14.8875732421875 3.651";"7.2682289";"-81.819182";"14.8875732421875";"3.651";"1658009432894.jpg";"1658009443501.jpg";"1658009457014.jpg";"1658009469373.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"730.0";"111";"60";"111";"78";"82";"74";"83";"57";"68";"";"";"";"";"";"";"";"";"";"almendra bactris_fruit";"1";"0";"0";"0";"0";"0";"1";"0";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416898";"25902892-844e-4c32-ad76-985d715c6e9e";"2022-07-23T13:06:01";"";"";"submitted_via_web";"mkcarlson";"";"187"
"2022-07-16T17:16:39.559-05:00";"2022-07-16T17:21:52.352-05:00";"2022-07-16";"Brendan Barrett";"T37a";"7.2682701 -81.8191025 62.57861328125 3.422";"7.2682701";"-81.8191025";"62.57861328125";"3.422";"1658009851360.jpg";"1658009886824.jpg";"1658009900763.jpg";"1658009917361.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"330.0";"91";"91";"81";"77";"70";"61";"64";"80";"50";"";"";"";"";"";"";"";"";"";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"Associated with almendras ";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416941";"19aaff3d-06fb-4ccf-8e14-4c41f6da3916";"2022-07-23T13:06:11";"";"";"submitted_via_web";"mkcarlson";"";"188"
"2022-07-16T17:21:55.226-05:00";"2022-07-16T17:31:23.348-05:00";"2022-07-16";"Brendan Barrett";"T37b";"7.2682587 -81.8190114 60.50067138671875 3.671";"7.2682587";"-81.8190114";"60.50067138671875";"3.671";"1658010185878.jpg";"1658010200703.jpg";"1658010212497.jpg";"1658010382620.jpg";"1658010392409.jpg";"";"";"1658010367489.jpg";"stone";"1";"0";"stone";"1";"0";"refit";"115.0";"60";"45";"58";"38";"49";"33";"47";"34";"43";"";"";"";"";"";"";"";"";"";"almendra hermit_crabs halloween_crabs other_processed_item";"1";"1";"1";"0";"0";"0";"0";"1";"2";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"Grabed shells for ID in case freshwater snails";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416959";"8612b858-25f4-4cfa-8f06-4dc984985870";"2022-07-23T13:06:16";"";"";"submitted_via_web";"mkcarlson";"";"189"
"2022-07-16T17:31:25.999-05:00";"2022-07-16T17:36:38.294-05:00";"2022-07-16";"Brendan Barrett";"T38";"7.2682597 -81.8190636 64.48193359375 4.005";"7.2682597";"-81.8190636";"64.48193359375";"4.005";"1658010807252.jpg";"1658010820933.jpg";"1658010831017.jpg";"";"1658010846713.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"540.0";"124";"97";"123";"75";"73";"52";"70";"38";"52";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416979";"063df8b9-25de-4722-bd72-2fce92ff7aed";"2022-07-23T13:06:23";"";"";"submitted_via_web";"mkcarlson";"";"190"
"2022-07-20T11:10:17.933-05:00";"2022-07-20T11:22:09.774-05:00";"2022-07-20";"Brendan Barrett";"RM01";"7.61150169 -81.78639866833333 59.661 0.0";"7.61150169";"-81.78639866833333";"59.661";"0.0";"1658333455270.jpg";"1658333480263.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"130.0";"87";"";"";"";"54";"";"";"";"21";"693";"615";"659";"617";"638";"647";"632";"669";"607";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"undetermined";"undetermined";"other";"0";"0";"0";"1";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171416996";"b949c014-a6f9-400a-ae30-fd00816c3712";"2022-07-23T13:06:28";"";"";"submitted_via_web";"mkcarlson";"";"191"
"2022-07-20T11:22:13.552-05:00";"2022-07-20T11:28:49.411-05:00";"2022-07-20";"Brendan Barrett";"RM02";"7.611265968333333 -81.786297415 15.779 0.0";"7.611265968333333";"-81.786297415";"15.779";"0.0";"1658334198107.jpg";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"400.0";"91";"";"";"";"73";"";"";"";"51";"507";"490";"434";"507";"371";"432";"463";"344";"477";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"undetermined";"undetermined";"other";"0";"0";"0";"1";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417006";"7f45ff24-042f-44be-b500-222ed13184b6";"2022-07-23T13:06:30";"";"";"submitted_via_web";"mkcarlson";"";"192"
"2022-07-20T11:28:52.587-05:00";"2022-07-20T11:36:45.605-05:00";"2022-07-20";"Brendan Barrett";"RM03";"7.611278853333333 -81.78631364833333 15.141 0.0";"7.611278853333333";"-81.78631364833333";"15.141";"0.0";"1658334559209.jpg";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"1125.0";"147";"";"";"";"114";"";"";"";"73";"203";"231";"201";"269";"172";"81";"128";"209";"244";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"undetermined";"undetermined";"other";"0";"0";"0";"1";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417008";"9c826953-5387-4efe-88c4-e59ad73a7a2f";"2022-07-23T13:06:31";"";"";"submitted_via_web";"mkcarlson";"";"193"
"2022-07-20T11:36:50.665-05:00";"2022-07-20T11:41:48.195-05:00";"2022-07-20";"Brendan Barrett";"RM04";"7.61123345 -81.78628377333334 21.024 0.0";"7.61123345";"-81.78628377333334";"21.024";"0.0";"1658335038291.jpg";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"870.0";"136";"";"";"";"85";"";"";"";"65";"754";"611";"718";"744";"681";"780";"664";"746";"747";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"undetermined";"undetermined";"other";"0";"0";"0";"1";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417015";"1a55fd25-9d97-4860-8a8e-968bbaea3a00";"2022-07-23T13:06:32";"";"";"submitted_via_web";"mkcarlson";"";"194"
"2022-07-20T11:41:51.039-05:00";"2022-07-20T11:45:32.738-05:00";"2022-07-20";"Brendan Barrett";"RM05";"7.611239403333333 -81.78627728 26.951 0.0";"7.611239403333333";"-81.78627728";"26.951";"0.0";"1658335334340.jpg";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"90.0";"56";"";"";"";"41";"";"";"";"24";"543";"497";"550";"434";"518";"474";"386";"599";"481";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"undetermined";"undetermined";"other";"0";"0";"0";"1";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417021";"690de0a8-4c12-45bf-ab8d-0aa0286c038a";"2022-07-23T13:06:33";"";"";"submitted_via_web";"mkcarlson";"";"195"
"2022-07-20T11:45:35.011-05:00";"2022-07-20T11:50:38.676-05:00";"2022-07-20";"Brendan Barrett";"RM06";"7.61123537 -81.78627698 27.686 0.0";"7.61123537";"-81.78627698";"27.686";"0.0";"1658335564065.jpg";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"160.0";"62";"";"";"";"53";"";"";"";"34";"432";"294";"306";"376";"316";"446";"275";"337";"387";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"undetermined";"undetermined";"other";"0";"0";"0";"1";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417024";"1de3c0b7-f3a9-4fb0-9102-3549cbcd38c1";"2022-07-23T13:06:34";"";"";"submitted_via_web";"mkcarlson";"";"196"
"2022-07-20T12:30:16.570-05:00";"2022-07-21T13:58:43.334-05:00";"2022-07-20";"Brendan Barrett";"T01";"7.608579323333333 -81.78727616166667 40.884 0.0";"7.608579323333333";"-81.78727616166667";"40.884";"0.0";"1658338333298.jpg";"1658338366299.jpg";"1658338380810.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"400.0";"76";"";"";"";"73";"";"";"";"45";"543";"568";"469";"502";"499";"533";"333";"464";"509";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"vxE4VZ7xkMmyZoweH2X4PX";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417029";"4134ec83-30bb-41ed-9101-36c73b7be27c";"2022-07-23T13:06:35";"";"";"submitted_via_web";"mkcarlson";"";"197"
